foreign_direct_investment,gross_savings,unemployment,labor_force,mortality_rate,new_businesses_registered,education_expenditure,age_dependency_ratio,food_production_index,human_capital_index,imports,exports,life_expectancy_birth,manufacturing,tobacco_use,profit_tax,population,literacy_rate,birth_rate,death_rate,migration,agriculture_forestry_fishing,industry,gdp_per_capita
173957253.84148705,84624380688.20026,8.438023217966517,137220040.57786158,6.6,28735.5,11644062258.340067,63.15976395706669,102.31954991341837,0.5933026911601942,492172294724.7273,505633735824.7585,68.6721891574229,298976366901.0519,25.092806868705416,16.66987033657947,73182.0,78.92272071229543,10.3,8.591880388359316,-440402.0183585313,83854094182.83238,508854070572.82556,32271.96389822634
173957253.84148705,84624380688.20026,8.438023217966517,137220040.57786158,6.3,28735.5,11644062258.340067,63.15976395706669,102.31954991341837,0.5933026911601942,492172294724.7273,505633735824.7585,68.6721891574229,298976366901.0519,25.092806868705416,16.66987033657947,76244.0,78.92272071229543,10.9,3.8,-440402.0183585313,83854094182.83238,508854070572.82556,37969.17499081895
173957253.84148705,84624380688.20026,8.438023217966517,137220040.57786158,6.0,28735.5,11644062258.340067,63.15976395706669,102.31954991341837,0.5933026911601942,492172294724.7273,505633735824.7585,68.6721891574229,298976366901.0519,25.092806868705416,16.66987033657947,78867.0,78.92272071229543,10.7,3.6,-440402.0183585313,83854094182.83238,508854070572.82556,40066.25691353798
173957253.84148705,84624380688.20026,8.438023217966517,137220040.57786158,5.7,28735.5,11644062258.340067,63.15976395706669,102.31954991341837,0.5933026911601942,492172294724.7273,505633735824.7585,68.6721891574229,298976366901.0519,25.092806868705416,16.66987033657947,80993.0,78.92272071229543,10.6,3.3,-440402.0183585313,83854094182.83238,508854070572.82556,42675.81276159668
173957253.84148705,84624380688.20026,8.438023217966517,137220040.57786158,5.4,28735.5,11644062258.340067,63.15976395706669,102.31954991341837,0.5933026911601942,492172294724.7273,505633735824.7585,68.6721891574229,298976366901.0519,35.1,16.66987033657947,82684.0,78.92272071229543,10.1,2.8,-440402.0183585313,83854094182.83238,508854070572.82556,47803.69360456678
173957253.84148705,84624380688.20026,8.438023217966517,137220040.57786158,5.1,28735.5,11644062258.340067,63.15976395706669,102.31954991341837,0.5933026911601942,492172294724.7273,505633735824.7585,68.6721891574229,298976366901.0519,25.092806868705416,16.66987033657947,83862.0,78.92272071229543,10.4,2.8,-440402.0183585313,83854094182.83238,508854070572.82556,48718.496863895445
173957253.84148705,84624380688.20026,8.438023217966517,137220040.57786158,4.9,28735.5,11644062258.340067,63.15976395706669,102.31954991341837,0.5933026911601942,492172294724.7273,505633735824.7585,68.6721891574229,298976366901.0519,25.092806868705416,16.66987033657947,84463.0,78.92272071229543,9.9,3.2,-440402.0183585313,83854094182.83238,508854070572.82556,43503.185513183285
173957253.84148705,84624380688.20026,8.438023217966517,137220040.57786158,4.6,28735.5,11644062258.340067,63.15976395706669,102.31954991341837,0.5933026911601942,492172294724.7273,505633735824.7585,68.6721891574229,298976366901.0519,34.7,16.66987033657947,84449.0,78.92272071229543,9.8,2.8,-440402.0183585313,83854094182.83238,508854070572.82556,40852.666781134176
173957253.84148705,84624380688.20026,8.438023217966517,137220040.57786158,4.4,28735.5,11644062258.340067,63.15976395706669,102.31954991341837,0.5933026911601942,492172294724.7273,505633735824.7585,68.6721891574229,298976366901.0519,25.092806868705416,16.66987033657947,83747.0,78.92272071229543,22.924219424933664,8.591880388359316,-440402.0183585313,83854094182.83238,508854070572.82556,43335.32885954124
173957253.84148705,84624380688.20026,8.438023217966517,137220040.57786158,4.1,28735.5,11644062258.340067,63.15976395706669,102.31954991341837,0.5933026911601942,492172294724.7273,505633735824.7585,68.6721891574229,298976366901.0519,34.5,16.66987033657947,82427.0,78.92272071229543,9.5,3.9,-440402.0183585313,83854094182.83238,508854070572.82556,38686.46126875902
173957253.84148705,84624380688.20026,8.438023217966517,137220040.57786158,3.9,28735.5,11644062258.340067,63.15976395706669,102.31954991341837,0.5933026911601942,492172294724.7273,505633735824.7585,68.6721891574229,298976366901.0519,25.092806868705416,16.66987033657947,80774.0,78.92272071229543,22.924219424933664,8.591880388359316,-440402.0183585313,83854094182.83238,508854070572.82556,39538.76671948894
173957253.84148705,84624380688.20026,8.438023217966517,137220040.57786158,3.7,28735.5,11644062258.340067,63.15976395706669,102.31954991341837,0.5933026911601942,492172294724.7273,505633735824.7585,68.6721891574229,298976366901.0519,34.1,16.66987033657947,79213.0,78.92272071229543,22.924219424933664,8.591880388359316,-440402.0183585313,83854094182.83238,508854070572.82556,41303.9293676543
173957253.84148705,84624380688.20026,8.438023217966517,137220040.57786158,3.5,28735.5,11644062258.340067,63.15976395706669,102.31954991341837,0.5933026911601942,492172294724.7273,505633735824.7585,68.6721891574229,298976366901.0519,25.092806868705416,16.66987033657947,78011.0,78.92272071229543,22.924219424933664,8.591880388359316,-440402.0183585313,83854094182.83238,508854070572.82556,35762.52308007845
-180559000.0,84624380688.20026,8.438023217966517,5876025.0,219.7,28735.5,257568357.1,100.6294854,49.0,0.5933026911601942,492172294724.7273,505633735824.7585,45.35,259342533.5,25.092806868705416,16.66987033657947,14400719.0,78.92272071229543,48.87,19.146,-440402.0183585313,528873555.8,5104486962.0,522.6438072987884
-411660000.0,84624380688.20026,8.438023217966517,6067327.0,217.0,28735.5,297374094.2,100.5100534,48.8,0.5933026911601942,492172294724.7273,505633735824.7585,45.519,334875882.4,25.092806868705416,16.66987033657947,14871570.0,78.92272071229543,48.652,18.952,199800.0,688508307.0,4646981369.0,514.2952232346686
-1113970000.0,84624380688.20026,8.438023217966517,6270421.0,213.5,28735.5,155048943.1,100.1751709,56.71,0.5933026911601942,492172294724.7273,505633735824.7585,45.763,407249039.0,25.092806868705416,16.66987033657947,15359601.0,78.92272071229543,48.46,18.706,-440402.0183585313,840031172.5,3588659887.0,423.5936602129183
-2471460000.0,84624380688.20026,8.438023217966517,6486104.0,209.2,28735.5,143416748.2,99.67862638,53.89,0.5933026911601942,492172294724.7273,505633735824.7585,46.093,198301063.2,25.092806868705416,16.66987033657947,15866869.0,78.92272071229543,48.293,18.404,-440402.0183585313,387034655.6,4474243885.0,387.7843160487428
-878620000.0,3579520330.0,8.438023217966517,6712511.0,203.9,28735.5,222717171.0,99.07118578,62.63,0.5933026911601942,5738980004.0,8187952997.0,46.522,263860200.8,25.092806868705416,16.66987033657947,16395473.0,78.92272071229543,48.15,18.036,-440402.0183585313,517163204.9,6584533557.0,556.836318110493
-2145470000.0,1293961880.0,8.438023217966517,6936309.0,197.8,28735.5,214983478.1,99.039403,71.14,0.5933026911601942,6697298360.0,6736804052.0,47.059,346102756.8,25.092806868705416,16.66987033657947,16945753.0,67.4054184,48.027,17.597,-440402.0183585313,728859048.2,5798058745.0,527.3335285248168
-1643393000.0,4413993126.0,8.438023217966517,7167726.0,190.9,28735.5,387686651.8,98.82303514,80.82,0.5933026911601942,7370216539.0,8725781182.0,47.702,559731834.5,25.092806868705416,16.66987033657947,17519417.0,78.92272071229543,47.911,17.09,261100.0,892609949.0,8571519056.0,872.4944915689831
-3481071780.0,4641182416.0,8.438023217966517,7418810.0,183.2,28735.5,444784089.1,98.47794517,86.75,0.5933026911601942,8831519590.0,9676099740.0,48.44,712475155.6,25.092806868705416,16.66987033657947,18121479.0,78.92272071229543,47.786,16.522,-440402.0183585313,1104099935.0,9461574028.0,982.9608992731775
-1413991820.0,7898415867.0,23.63999939,7682024.0,174.6,28735.5,566607736.8,98.07343972,93.45,0.5933026911601942,10645428494.0,13749769575.0,49.263,1102692323.0,25.092806868705416,16.66987033657947,18758145.0,78.92272071229543,47.639,15.903,-440402.0183585313,1472209718.0,12866467697.0,1255.5640447389653
1523198987.0,15227453823.0,8.438023217966517,7959563.0,165.6,28735.5,861381734.7,97.66899601,101.73,0.5933026911601942,15181994766.0,24225663184.0,50.165,1446628996.0,25.092806868705416,25.2,19433602.0,78.92272071229543,47.453,15.24,-440402.0183585313,1870877460.0,22331171894.0,1902.4223455332676
228299945.9,22761948358.0,8.438023217966517,8244252.0,156.2,28735.5,1173559795.0,97.82605281,104.82,0.5933026911601942,16320505275.0,33245105956.0,51.143,1892429280.0,25.092806868705416,25.2,20149901.0,78.92272071229543,47.215,14.539,-440402.0183585313,2719244833.0,30438252763.0,2599.5664639741904
1805123607.0,27084905643.0,8.438023217966517,8546325.0,146.8,28735.5,1613246089.0,97.86664559,117.75,0.5933026911601942,26207276866.0,44319695565.0,52.177,2218727582.0,25.092806868705416,25.2,20905363.0,78.92272071229543,46.92,13.815,357301.0,3421449079.0,40389189578.0,3121.995637243898
890672963.9,34228016268.0,8.438023217966517,8866362.0,137.4,28735.5,2285783734.0,97.84078527,127.41,0.5933026911601942,43286243193.0,64168383680.0,53.243,3064973678.0,25.092806868705416,25.2,21695634.0,78.92272071229543,46.563,13.085,-440402.0183585313,4254580695.0,53348780923.0,4080.9414099168525
-2198545055.0,19445462449.0,3.779999971,9209591.0,128.6,28735.5,2102908337.0,97.76681937,159.41,0.5933026911601942,44777816509.0,41310593206.0,54.311,3592289538.0,25.092806868705416,25.2,22514281.0,78.92272071229543,46.143,12.367,-440402.0183585313,4655175862.0,30974788504.0,3122.780766483282
4567640566.0,30995207509.0,9.430000305,9560071.0,120.3,28735.5,2702941027.0,97.63771432,168.65,0.5933026911601942,35682259098.0,51572818661.0,55.35,3805983583.0,25.092806868705416,25.2,23356246.0,78.92272071229543,45.656,11.68,-440402.0183585313,5179054574.0,43884484820.0,3587.8837982353843
5116413414.0,42355491124.0,7.360000134,9909985.0,112.3,28735.5,3644697428.0,97.98829923,184.53,0.5933026911601942,43947386911.0,67822745138.0,56.33,4659175915.0,25.092806868705416,25.2,24220661.0,78.92272071229543,45.102,11.039,-440402.0183585313,6534868427.0,62631865168.0,4615.468028060836
2351103731.0,47677918212.0,8.438023217966517,10270963.0,105.0,28735.5,4199430443.0,98.14544727,152.82,0.5933026911601942,45919711317.0,71632934596.0,57.236,5638537979.0,25.092806868705416,25.2,25107931.0,78.92272071229543,44.493,10.451,166267.0,7772334516.0,72885404631.0,5100.095808093467
8041583617.0,43788007675.0,8.438023217966517,10647310.0,98.6,28735.5,4527110075.0,98.13047813,206.96,0.5933026911601942,49304202033.0,69376269462.0,58.054,6599453741.0,25.092806868705416,25.3,26015780.0,78.92272071229543,43.847,9.921,-440402.0183585313,8896384125.0,72952284482.0,5254.882337988713
-2770722211.0,43665169650.0,9.579999924,11035038.0,93.0,28735.5,4885984052.0,97.94220557,176.78,0.5933026911601942,50471640781.0,65126113465.0,58.776,6940376391.0,25.092806868705416,25.3,26941779.0,66.03011322,43.182,9.454,-440402.0183585313,10996982492.0,67323882302.0,5408.410495572694
-10813085379.0,29073192362.0,8.438023217966517,11438809.0,88.2,28735.5,3937214124.0,97.56923863,181.06,0.5933026911601942,38499512247.0,34572954934.0,59.398,6605777276.0,25.092806868705416,21.7,27884381.0,78.92272071229543,42.52,9.052,-440402.0183585313,10599805694.0,48723590535.0,4166.979683859578
-19351851.85,100762963.0,8.438023217966517,137220040.57786158,15.9,28735.5,22445858.71,57.91214726,92.09,0.5933026911601942,579296296.3,702518518.5,72.977,10288888.89,25.092806868705416,16.66987033657947,70173.0,78.92272071229543,19.741,6.712,-440402.0183585313,10237037.04,77614814.81,9030.961047696408
-22944444.44,129133333.3,8.438023217966517,137220040.57786158,16.0,28735.5,24328296.96,56.88779975,92.42,0.5933026911601942,592851851.9,773666666.7,73.222,11177777.78,25.092806868705416,16.66987033657947,71704.0,78.92272071229543,19.879,6.584,2469.0,11700000.0,85166666.67,9492.057883800067
-22774074.07,154407407.4,8.438023217966517,137220040.57786158,15.9,28735.5,25287651.73,56.01482933,91.47,0.5933026911601942,607259259.3,813111111.1,73.465,12144444.44,25.092806868705416,16.66987033657947,73224.0,78.92272071229543,19.95,6.453,-440402.0183585313,12129629.63,92137037.04,9940.173430842346
-51792533.33,161227386.7,8.438023217966517,137220040.57786158,15.7,28735.5,25253627.19,55.24740125,98.17,0.5933026911601942,656111111.1,825222222.2,73.705,12940740.74,25.092806868705416,16.66987033657947,74674.0,78.92272071229543,19.943,6.328,-440402.0183585313,12777777.78,103525925.9,10260.59940541554
-43115925.93,168974444.4,8.438023217966517,137220040.57786158,15.5,28735.5,26947448.19,54.49150476,98.5,0.5933026911601942,617851851.9,814814814.8,73.94,13481481.48,25.092806868705416,16.66987033657947,76016.0,78.92272071229543,19.84,6.216,-440402.0183585313,13196296.3,114788888.9,10871.005714586403
-98452222.22,106899629.6,8.420000076,137220040.57786158,15.1,28735.5,26847943.04,53.50298211,100.41,0.5933026911601942,603111111.1,777222222.2,74.171,13929629.63,25.092806868705416,16.66987033657947,77212.0,98.94999695,19.635,6.124,-440402.0183585313,12914814.81,103122222.2,10367.319607055899
-65865064.81,97586478.52,8.438023217966517,137220040.57786158,14.6,28735.5,26983583.88,52.63075813,97.81,0.5933026911601942,588074074.1,746740740.7,74.395,14800000.0,25.092806868705416,16.66987033657947,78295.0,78.92272071229543,19.339,6.051,252.0,14096296.3,106244444.4,10401.449409285395
-166321143.7,101839104.4,8.438023217966517,137220040.57786158,14.1,28735.5,27064280.91,51.83717234,104.93,0.5933026911601942,662814814.8,807407407.4,74.613,16311111.11,25.092806868705416,16.66987033657947,79300.0,78.92272071229543,18.977,5.999,-440402.0183585313,14970370.37,113655555.6,10799.448881462798
-80366585.19,121289833.3,8.438023217966517,137220040.57786158,13.5,28735.5,27421564.76,51.09272146,106.83,0.5933026911601942,734222222.2,931925925.9,74.821,17066666.67,25.092806868705416,16.66987033657947,80336.0,78.92272071229543,18.566,5.967,-440402.0183585313,14807407.41,120055555.6,11448.536516630154
-220963374.1,104550859.3,8.438023217966517,137220040.57786158,12.9,28735.5,28998468.54,50.34881146,95.06,0.5933026911601942,846222222.2,951629629.6,75.019,18325925.93,25.092806868705416,36.7,81465.0,78.92272071229543,18.137,5.955,-440402.0183585313,17966666.67,148518518.5,12557.085410912661
-358820163.7,127772551.1,8.438023217966517,137220040.57786158,12.3,249.0,30881147.58,49.62279512,98.11,0.5933026911601942,1014407407.0,956703703.7,75.204,21044444.44,25.092806868705416,32.8,82704.0,78.92272071229543,17.72,5.96,-440402.0183585313,19125925.93,213614814.8,13997.665929096536
-338204733.3,106031236.7,8.438023217966517,137220040.57786158,11.7,244.0,32781026.85,48.84239987,96.32,0.5933026911601942,1155666667.0,1014518519.0,75.376,22244444.44,25.092806868705416,31.4,84026.0,78.92272071229543,17.341,5.976,1887.0,21081481.48,232896296.3,15623.250648608764
-158783774.4,155219727.4,8.438023217966517,137220040.57786158,11.1,184.0,31731179.33,48.02738776,98.9,0.5933026911601942,1180259259.0,1091444444.0,75.535,21762962.96,25.092806868705416,31.4,85397.0,78.92272071229543,17.014,5.999,-440402.0183585313,21203703.7,262011111.1,16043.542161902644
-80646652.59,298010270.0,8.438023217966517,137220040.57786158,10.6,128.0,26402235.83,47.20676079,96.07,0.5933026911601942,875666666.7,980185185.2,75.683,25318518.52,25.092806868705416,26.2,86746.0,78.92272071229543,16.749,6.026,-440402.0183585313,18322222.22,239044444.4,14160.072279989856
-96679207.78,155865474.8,8.438023217966517,137220040.57786158,10.0,194.0,25222042.5,46.40831601,72.41,0.5933026911601942,841518518.5,914222222.2,75.823,24770370.37,25.092806868705416,26.2,88028.0,78.92272071229543,16.547,6.055,-440402.0183585313,18762962.96,186137037.0,13049.257054573545
-65160596.3,118534585.9,8.438023217966517,137220040.57786158,9.5,167.0,24807868.33,46.01240041,83.5,0.5933026911601942,794962963.0,938518518.5,75.956,25555555.56,25.092806868705416,26.2,89253.0,98.94999695,16.396,6.085,-440402.0183585313,21992592.59,165307407.4,12746.205023920764
-129367138.9,85927361.85,8.438023217966517,137220040.57786158,9.0,120.0,26107240.83,45.51585385,78.88,0.5933026911601942,870111111.1,948148148.1,76.087,25318518.52,25.092806868705416,26.2,90409.0,78.92272071229543,16.272,6.116,943.0,22785185.19,171418518.5,13272.44132774392
-134288999.6,85383844.81,8.438023217966517,137220040.57786158,8.5,174.0,25712732.5,45.01949102,78.19,0.5933026911601942,893407407.4,952148148.1,76.218,32362962.96,25.092806868705416,26.2,91516.0,78.92272071229543,16.152,6.151,-440402.0183585313,23833333.33,185277777.8,12909.744175881813
-39930998.38,316115171.8,8.438023217966517,137220040.57786158,8.1,195.0,26684222.5,44.62134587,79.08,0.5933026911601942,924222222.2,1027296296.0,76.349,34429629.63,25.092806868705416,26.0,92562.0,78.92272071229543,16.026,6.188,-440402.0183585313,20692592.59,202314814.8,13501.58091873555
-99949131.34,356152895.3,8.438023217966517,137220040.57786158,7.8,208.0,28437385.83,44.365241,70.54,0.5933026911601942,852148148.1,1016370370.0,76.483,35862962.96,25.092806868705416,25.9,93566.0,98.94999695,15.883,6.227,-440402.0183585313,21551851.85,219992592.6,14286.09316418357
173957253.84148705,84624380688.20026,8.438023217966517,74114311.0,67.61889713,28735.5,11644062258.340067,80.54492471,78.3922747,0.5933026911601942,202116744066.0,213386799719.0,66.55410287,298976366901.0519,25.092806868705416,16.66987033657947,259000953.0,59.80857086,30.8345909,6.93492799,-440402.0183585313,50374811018.0,250094842430.0,2235.934175898573
173957253.84148705,84624380688.20026,8.438023217966517,75954342.0,65.70822426,28735.5,11644062258.340067,79.19866661,74.94746571,0.5933026911601942,204804931258.0,219975443098.0,66.89714496,298976366901.0519,25.092806868705416,16.66987033657947,264822188.0,60.54454041,30.21717205,6.788488519,-1739489.0,51639089896.0,261259449868.0,2319.0021815317077
173957253.84148705,84624380688.20026,8.438023217966517,77750372.0,63.79708531,28735.5,11644062258.340067,77.81701043,80.76654141,0.5933026911601942,204792873416.0,171770953459.0,67.21809146,298976366901.0519,25.092806868705416,16.66987033657947,270575803.0,61.72372055,29.64974476,6.659030385,-440402.0183585313,55123799802.0,225135920360.0,2188.903627228633
173957253.84148705,84624380688.20026,8.438023217966517,80648097.0,61.93128122,28735.5,11644062258.340067,76.42277966,81.44238339,0.5933026911601942,198640867597.0,206601547097.0,67.51768895,84121732724.0,25.092806868705416,16.66987033657947,276393837.0,62.75603104,29.14368141,6.543401604,-440402.0183585313,54626182687.0,258368327780.0,2331.9152759654335
173957253.84148705,84624380688.20026,8.438023217966517,82984968.0,60.07328476,28735.5,11644062258.340067,75.01733276,83.36197767,0.5933026911601942,218132641328.0,290224141454.0,67.80059112,97474270321.0,25.092806868705416,16.66987033657947,282344154.0,63.68452835,28.70911478,6.440959176,-440402.0183585313,55154340756.0,335677703466.0,2605.633262975227
173957253.84148705,84624380688.20026,8.438023217966517,84968599.0,58.21958305,28735.5,11644062258.340067,73.60575447,83.66008135,0.5933026911601942,221093077313.0,267893816830.0,68.07251852,99589394378.0,25.092806868705416,16.66987033657947,288432163.0,64.8777771,28.34776223,6.348609539,-440402.0183585313,57225779798.0,320473834425.0,2506.367538321307
173957253.84148705,84624380688.20026,8.438023217966517,87077990.0,56.37405353,28735.5,11644062258.340067,72.18209921,90.02520561,0.5933026911601942,235304679104.0,278709444297.0,68.34024599,101740262725.0,25.092806868705416,16.66987033657947,294665185.0,66.04557037,28.058919,6.262574217,183214.0,56512729751.0,325793526395.0,2466.639348883378
173957253.84148705,84624380688.20026,8.438023217966517,90011595.0,54.60015583,28735.5,11644062258.340067,70.77012402,95.20255613,0.5933026911601942,270438535216.0,348273945270.0,68.61050538,116471207297.0,25.092806868705416,16.66987033657947,301113849.0,68.68773651,27.83077871,6.17892325,-440402.0183585313,60216577210.0,381055512956.0,2726.842138114345
173957253.84148705,84624380688.20026,8.438023217966517,92965157.0,52.84656094,28735.5,11644062258.340067,69.40035382,97.57010175,0.5933026911601942,347596948508.0,463461938870.0,68.88618772,134964943189.0,25.092806868705416,16.66987033657947,307862843.0,69.63665771,27.65783151,6.094491712,-440402.0183585313,63109737695.0,470358839721.0,3134.840632255189
173957253.84148705,84624380688.20026,8.438023217966517,96049834.0,51.15562655,28735.5,11644062258.340067,68.09882451,100.5104974,0.5933026911601942,425717238580.0,626255019186.0,69.1646828,160867194570.0,25.092806868705416,15.73888889,314965793.0,69.21839905,27.53771096,6.009849563,-440402.0183585313,66949359419.0,623712598020.0,3765.918160830246
173957253.84148705,84624380688.20026,10.3118553,99281130.0,49.44041226,28735.5,11644062258.340067,66.90232806,106.6194944,0.5933026911601942,504594056660.0,765035512565.0,69.43945919,182607915023.0,25.092806868705416,14.48333333,322452754.0,68.13700867,27.47727849,5.926905491,-440402.0183585313,76149486381.0,749026138019.0,4360.33505210813
